movie_name,movie_description,movie_link
movie_name,movie_description,movie_link
movie_name,movie_description,movie_link
movie_name,movie_description,movie_link
movie_name,movie_description,movie_link
The Lord of the Rings: The Return of the King,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""1b1b013d-16d8-44fe-9246-9f89064616e8"")>",https://www.imdb.com/title/tt0167260/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=V58X4R9NSDN3SYWW2F4C&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_7
Pulp Fiction,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""099062de-2409-4b06-874b-b480b7a67211"")>",https://www.imdb.com/title/tt0110912/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=KVBXSJVN5157CMZMGVT0&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_8
"The Good, the Bad and the Ugly","<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""680c56fc-6e2e-47d3-ac19-bc25d9143420"")>",https://www.imdb.com/title/tt0060196/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=2GTAHP2YRRZFA6KAV3JE&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_9
Fight Club,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""ca0e2f94-9d99-44da-a7d2-ef02427959c6"")>",https://www.imdb.com/title/tt0137523/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=8SB6GX27HM2RS1TYJR7Z&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_10
The Lord of the Rings: The Fellowship of the Ring,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""b5c6de44-640f-4d04-99f8-d2a6265617a5"")>",https://www.imdb.com/title/tt0120737/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=ZJAA0PVHTK6QEV5FTAKX&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_11
Forrest Gump,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""7f76e508-7247-4d6a-b669-ac4f43cd7e36"")>",https://www.imdb.com/title/tt0109830/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=CM4VZY3DVP6N7CXYQNW1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_12
Inception,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""e0e5e20b-5adf-46f6-b91c-d2d078290ae8"")>",https://www.imdb.com/title/tt1375666/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=ZM2DJXPEMJ6M3W7DSXF1&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_13
Star Wars: Episode V - The Empire Strikes Back,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""b05d5851-e774-41f3-b765-d4edf00087fd"")>",https://www.imdb.com/title/tt0080684/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=XBJTWS3ZN3CXF3MJZ83Y&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_14
The Lord of the Rings: The Two Towers,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""25b8e278-34c0-432e-8f78-014ab9f37052"")>",https://www.imdb.com/title/tt0167261/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=Y3VDRPX1R74GVD14XWJT&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_15
The Matrix,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""d22730be-e0f2-486c-b285-691debc54a39"")>",https://www.imdb.com/title/tt0133093/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=NMKWC83D6KWZK10Z1EFC&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_16
One Flew Over the Cuckoo's Nest,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""faa1e43c-fde3-4ead-bfc5-7ed57fdb667a"")>",https://www.imdb.com/title/tt0073486/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=SDG6BVAAEZ3GTT2PVNGB&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_17
Goodfellas,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""391d0d51-734c-47b0-befa-01a35f27ed04"")>",https://www.imdb.com/title/tt0099685/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=FKGTNAYZMMXVWRV6V6ZY&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_18
Seven Samurai,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""adb90c2e-549d-40d1-b230-a21bfb61f654"")>",https://www.imdb.com/title/tt0047478/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=164BMS77TTZ698F99VY0&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_19
Se7en,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""b24dd7e9-863a-4bfe-a647-75eff6215313"")>",https://www.imdb.com/title/tt0114369/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=4CVM4GNQ72C8E6K4SNE7&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_20
City of God,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""5341b353-30ab-4bde-9c9e-6c1faa3b1bef"")>",https://www.imdb.com/title/tt0317248/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=8SZ2VAX8AWCAP1EMK4VJ&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_21
Life Is Beautiful,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""77de13c1-6eb8-4274-9377-47859a35fac5"")>",https://www.imdb.com/title/tt0118799/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=KAEFWSJKQC64KQXJWB1T&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_22
The Silence of the Lambs,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""10a9acb6-63a3-4aae-b5d0-c1e8f344cfc6"")>",https://www.imdb.com/title/tt0102926/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=BGS5RSBS1S93AQQS8C7P&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_23
Star Wars: Episode IV - A New Hope,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""884ce46c-0ba1-4595-8a16-0469a0a86341"")>",https://www.imdb.com/title/tt0076759/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RS8SN16MK2WTQSST7NND&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_24
It's a Wonderful Life,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""ace95ce5-3684-4f60-af52-9ee48371a4d2"")>",https://www.imdb.com/title/tt0038650/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=8RE3R76NWX4X9KHSFZFW&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_25
Saving Private Ryan,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""4a021a83-16aa-4b99-82ed-a130f8f33126"")>",https://www.imdb.com/title/tt0120815/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RB1CP1SQ8PVJ92TZTES3&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_26
Spirited Away,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""e39b79a6-ffc9-438b-a12e-8275488689a8"")>",https://www.imdb.com/title/tt0245429/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=6HEAR1F7A8TGFME7984W&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_27
The Green Mile,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""209977dc-f18d-4699-9027-0cd03dcdc6c6"")>",https://www.imdb.com/title/tt0120689/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=4YQ1Y6WKCFD2RYB9FK6N&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_28
Léon: The Professional,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""5085d6df-f006-4b74-92ee-97d0eb241cf9"")>",https://www.imdb.com/title/tt0110413/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=3S5ANPKJAR5DZJRKDF6R&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_29
Interstellar,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""ad3d8dba-fa5f-4fac-9f7c-8c31ab0e6ebc"")>",https://www.imdb.com/title/tt0816692/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=C3KFZMQQ3DQTRC0XH640&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_30
The Usual Suspects,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""e896726e-265e-4b43-9241-ff2ba4e64c05"")>",https://www.imdb.com/title/tt0114814/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=3TN51K0VWP52FSAH3HAN&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_31
Avengers: Endgame,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""1ae34f2d-bca2-4ebc-bd07-3aebaf11f156"")>",https://www.imdb.com/title/tt4154796/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=NYRW8MGSZENCFN90JXJX&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_32
American History X,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""eb53ba2c-e42d-46f6-aa54-afe22f829767"")>",https://www.imdb.com/title/tt0120586/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RABWV70WZKZ3E4AJ8RFG&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_33
The Lion King,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""92c7c213-e520-40f8-805c-8f8ef530c26c"")>",https://www.imdb.com/title/tt0110357/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=6SM34SW94AJ09E6YFS7W&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_34
Back to the Future,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""95093de7-f3a4-49ad-83ae-7b5d383d5eff"")>",https://www.imdb.com/title/tt0088763/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=2NTSBCJHT9Z75Q817TFP&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_35
Modern Times,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""a3868a74-93d5-4c57-b453-989adc9c1231"")>",https://www.imdb.com/title/tt0027977/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=M7WZYKGBQZC6RJ6XGMXK&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_36
The Pianist,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""0795c187-a507-49f2-98f7-e3781a4f10fc"")>",https://www.imdb.com/title/tt0253474/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RM0SR5CYAVYVS9FNRGJ5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_37
Terminator 2: Judgment Day,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""1ad7ee7f-2feb-44e4-913f-bf7f1f7be454"")>",https://www.imdb.com/title/tt0103064/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=QVYPP3BHSMFN7ZMPZENA&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_38
The Intouchables,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""35756189-0f4e-4311-b8d8-f4a3907529ac"")>",https://www.imdb.com/title/tt1675434/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=1QAGT3JNQYZ035QY4AH5&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_39
Psycho,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""5e065d37-b5ea-4810-9da1-3b62f293339e"")>",https://www.imdb.com/title/tt0054215/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=3WR3XJ2QR0ATMEQRM080&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_40
Gladiator,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""4e1766eb-5855-4536-a4c6-2c581d1bf1fe"")>",https://www.imdb.com/title/tt0172495/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=NVN8SCG6QGMX3KPGR53D&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_41
City Lights,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""4c30dda7-99fb-44c5-a01d-488937438816"")>",https://www.imdb.com/title/tt0021749/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=WDCTZDWPA27Y89R1HYWZ&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_42
The Departed,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""6c849c38-5006-47c0-ba98-89018e685691"")>",https://www.imdb.com/title/tt0407887/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=FJ8ND92PFHK4KYJ6V3NC&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_43
Whiplash,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""34f35eb4-c0d2-427b-a30d-d1272a3a1962"")>",https://www.imdb.com/title/tt2582802/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=GZZG4ZM4S801RMER6B2D&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_44
Once Upon a Time in the West,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""73291cc4-f04f-45d5-b38f-b97cc8678882"")>",https://www.imdb.com/title/tt0064116/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=C8VCPQR413PJ23HENBGE&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_45
The Prestige,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""21d13ac9-af67-49aa-b7ac-da175182b9fa"")>",https://www.imdb.com/title/tt0482571/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=4MFQBJAZFXXFVRFJJCRJ&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_46
Casablanca,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""af333400-a9e6-4f4c-9125-180e196f8fa0"")>",https://www.imdb.com/title/tt0034583/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=A8WCACZ11112SPAQWPCV&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_47
Grave of the Fireflies,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""e323fe0c-2192-49ff-8675-104007b9ec59"")>",https://www.imdb.com/title/tt0095327/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=709VS0DKFDJZVD72F0GS&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_48
Rear Window,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""15720696-8517-4796-bd95-a67779deaf9f"")>",https://www.imdb.com/title/tt0047396/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=MXGK0XCT5M7FS8WPF6ST&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_49
Cinema Paradiso,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""a21a0d15-f77a-464f-ab96-d139dc59e102"")>",https://www.imdb.com/title/tt0095765/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=G9W747N4KR1C3RS14P0H&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_50
Raiders of the Lost Ark,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""2fb51b75-2222-4915-8251-9102f8047cfa"")>",https://www.imdb.com/title/tt0082971/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=RMP4HH3P66GY133N9JF6&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_51
Alien,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""df24c6f6-a149-4e48-8766-d20f6e4ce8b3"")>",https://www.imdb.com/title/tt0078748/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=0SSVR8NP6YSQ3E2YDC2W&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_52
Memento,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""a0209821-deb1-435b-92e8-d5cd5997eecc"")>",https://www.imdb.com/title/tt0209144/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=J871GDGET0NVMR8WAC0Y&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_53
Apocalypse Now,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""ee1e79a5-1dac-418e-ba39-2aed12ce5cc1"")>",https://www.imdb.com/title/tt0078788/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=FMGA5EC87ANSCJSADV3J&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_54
The Great Dictator,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""1af61813-3ffb-483f-a801-717ef714c863"")>",https://www.imdb.com/title/tt0032553/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=2Z1XT24E1EMP9EV2ANZB&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_55
The Lives of Others,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""f231095a-c880-405c-bf80-5bc4867e2451"")>",https://www.imdb.com/title/tt0405094/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=30ZEMFQFPDGGVV9BQ1DH&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_56
Avengers: Infinity War,"<selenium.webdriver.remote.webelement.WebElement (session=""16774413e9468f4230035ae3a6f9a0ca"", element=""401fad3d-0c13-4444-bc85-ff1a5958322b"")>",https://www.imdb.com/title/tt4154756/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=e31d89dd-322d-4646-8962-327b42fe94b1&pf_rd_r=DTTMPKHFMSFDWVPZWM47&pf_rd_s=center-1&pf_rd_t=15506&pf_rd_i=top&ref_=chttp_tt_57
